policy,yield_target,ticker,monday_date,pnl_pct
strict_wheel_no_stops,0.03,TLRY,2023-07-31,0.03054545454545454
strict_wheel_no_stops,0.03,TLRY,2023-08-07,-0.011272727272727259
strict_wheel_no_stops,0.03,TLRY,2023-08-14,0.014545454545454544
strict_wheel_no_stops,0.03,TLRY,2023-08-21,-0.004727272727272723
strict_wheel_no_stops,0.03,TLRY,2023-08-28,-0.005090909090909096
strict_wheel_no_stops,0.03,TLRY,2023-09-11,0.03490909090909091
strict_wheel_no_stops,0.03,TLRY,2023-09-18,-0.02727272727272727
strict_wheel_no_stops,0.03,TLRY,2023-09-25,0.00036363636363635586
strict_wheel_no_stops,0.03,TLRY,2023-10-02,-0.010909090909090903
strict_wheel_no_stops,0.03,TLRY,2023-10-09,-0.008727272727272735
strict_wheel_no_stops,0.03,TLRY,2023-10-16,0.0
strict_wheel_no_stops,0.03,TLRY,2023-10-23,-0.009090909090909084
strict_wheel_no_stops,0.03,TLRY,2023-10-30,-0.0018181818181818197
strict_wheel_no_stops,0.03,TLRY,2023-11-06,0.0036363636363636394
strict_wheel_no_stops,0.03,TLRY,2023-11-13,-0.005454545454545459
strict_wheel_no_stops,0.03,TLRY,2023-11-20,0.004909090909090909
strict_wheel_no_stops,0.03,TLRY,2023-11-27,-0.0016363636363636337
strict_wheel_no_stops,0.03,TLRY,2023-12-04,0.010545454545454547
strict_wheel_no_stops,0.03,TLRY,2023-12-11,-0.007999999999999998
strict_wheel_no_stops,0.03,TLRY,2023-12-18,0.005090909090909087
strict_wheel_no_stops,0.03,TLRY,2024-01-08,0.013090909090909085
strict_wheel_no_stops,0.03,TLRY,2024-01-22,-0.011272727272727275
strict_wheel_no_stops,0.03,TLRY,2024-01-29,-0.0025454545454545396
strict_wheel_no_stops,0.03,TLRY,2024-02-05,-0.0054545454545454515
strict_wheel_no_stops,0.03,TLRY,2024-02-12,0.0029090909090909037
strict_wheel_no_stops,0.03,TLRY,2024-02-26,-0.0054545454545454515
strict_wheel_no_stops,0.03,TLRY,2024-03-04,-0.0014545454545454558
strict_wheel_no_stops,0.03,TLRY,2024-03-11,-0.0010909090909090918
strict_wheel_no_stops,0.03,TLRY,2024-03-18,0.00909090909090909
strict_wheel_no_stops,0.03,TLRY,2024-04-01,0.018545454545454552
strict_wheel_no_stops,0.03,TLRY,2024-04-08,0.005818181818181807
strict_wheel_no_stops,0.03,TLRY,2024-04-15,-0.02945454545454545
strict_wheel_no_stops,0.03,TLRY,2024-04-22,-0.0021818181818181836
strict_wheel_no_stops,0.03,TLRY,2024-04-29,0.0018181818181818197
strict_wheel_no_stops,0.03,TLRY,2024-05-06,0.010181818181818174
strict_wheel_no_stops,0.03,TLRY,2024-05-13,-0.002181818181818176
strict_wheel_no_stops,0.03,TLRY,2024-05-20,-0.0018181818181818197
strict_wheel_no_stops,0.03,TLRY,2024-06-03,-0.0052727272727272735
strict_wheel_no_stops,0.03,TLRY,2024-06-10,-0.0005454545454545419
strict_wheel_no_stops,0.03,TLRY,2024-06-17,-0.0032727272727272752
strict_wheel_no_stops,0.03,TLRY,2024-06-24,-0.0010909090909090918
strict_wheel_no_stops,0.03,TLRY,2024-07-01,0.0007272727272727279
strict_wheel_no_stops,0.03,TLRY,2024-07-08,0.00236363636363637
strict_wheel_no_stops,0.03,TLRY,2024-07-15,0.005999999999999993
strict_wheel_no_stops,0.03,TLRY,2024-07-22,0.00036363636363636394
strict_wheel_no_stops,0.03,TLRY,2024-07-29,-0.0032727272727272674
strict_wheel_no_stops,0.03,TLRY,2024-08-05,-0.0036363636363636394
strict_wheel_no_stops,0.03,TLRY,2024-08-12,0.001999999999999998
strict_wheel_no_stops,0.03,TLRY,2024-08-19,0.0052727272727272735
strict_wheel_no_stops,0.03,TLRY,2024-08-26,-0.0025454545454545396
strict_wheel_no_stops,0.03,TLRY,2024-09-09,-0.005818181818181823
strict_wheel_no_stops,0.03,TLRY,2024-09-16,0.0036363636363636394
strict_wheel_no_stops,0.03,TLRY,2024-09-23,-0.0040000000000000036
strict_wheel_no_stops,0.03,TLRY,2024-09-30,0.002545454545454548
strict_wheel_no_stops,0.03,TLRY,2024-10-07,-0.0040000000000000036
strict_wheel_no_stops,0.03,TLRY,2024-10-14,-0.002181818181818176
strict_wheel_no_stops,0.03,TLRY,2024-10-21,-0.00036363636363636394
strict_wheel_no_stops,0.03,TLRY,2024-10-28,0.0054545454545454515
strict_wheel_no_stops,0.03,TLRY,2024-11-04,0.0
strict_wheel_no_stops,0.03,TLRY,2024-11-11,-0.012000000000000002
strict_wheel_no_stops,0.03,TLRY,2024-11-18,-0.0029090909090909037
strict_wheel_no_stops,0.03,TLRY,2024-11-25,0.003636363636363631
strict_wheel_no_stops,0.03,TLRY,2024-12-02,-0.0029090909090909037
strict_wheel_no_stops,0.03,TLRY,2024-12-09,-0.0010909090909090918
strict_wheel_no_stops,0.03,TLRY,2024-12-16,-0.0040000000000000036
strict_wheel_no_stops,0.03,TLRY,2024-12-23,0.008363636363636363
strict_wheel_no_stops,0.03,TLRY,2024-12-30,-0.0025454545454545396
strict_wheel_no_stops,0.03,TLRY,2025-01-06,0.0014545454545454477
strict_wheel_no_stops,0.03,TLRY,2025-01-13,-0.007999999999999998
strict_wheel_no_stops,0.03,TLRY,2025-01-27,-0.0029090909090909037
strict_wheel_no_stops,0.03,TLRY,2025-02-03,-0.0040000000000000036
strict_wheel_no_stops,0.03,TLRY,2025-02-10,-0.00034545454545454376
strict_wheel_no_stops,0.03,TLRY,2025-02-24,-0.0051054545454545484
strict_wheel_no_stops,0.03,TLRY,2025-03-03,-0.005698181818181817
strict_wheel_no_stops,0.03,TLRY,2025-03-10,-0.001214545454545454
strict_wheel_no_stops,0.03,TLRY,2025-03-17,-0.0002000000000000022
strict_wheel_no_stops,0.03,TLRY,2025-03-24,0.0013745454545454566
strict_wheel_no_stops,0.03,TLRY,2025-03-31,-0.0009018181818181834
strict_wheel_no_stops,0.03,TLRY,2025-04-07,-0.002843636363636361
strict_wheel_no_stops,0.03,TLRY,2025-04-21,-0.00478909090909091
strict_wheel_no_stops,0.03,TLRY,2025-04-28,0.0010654545454545452
strict_wheel_no_stops,0.03,TLRY,2025-05-05,-0.0013636363636363629
strict_wheel_no_stops,0.03,TLRY,2025-05-12,0.0007236363636363627
strict_wheel_no_stops,0.03,TLRY,2025-05-19,-0.00022545454545454485
strict_wheel_no_stops,0.03,TLRY,2025-06-02,-0.0016727272727272723
strict_wheel_no_stops,0.03,TLRY,2025-06-09,0.00010545454545454393
strict_wheel_no_stops,0.03,TLRY,2025-06-16,0.0004545454545454549
strict_wheel_no_stops,0.03,TLRY,2025-06-23,-0.002254545454545455
strict_wheel_no_stops,0.03,TLRY,2025-07-07,0.005196363636363635
strict_wheel_no_stops,0.03,TLRY,2025-07-14,0.0055781818181818215
strict_wheel_no_stops,0.03,TLRY,2025-07-21,0.000607272727272725
strict_wheel_no_stops,0.03,TLRY,2025-07-28,0.0009527272727272727
strict_wheel_no_stops,0.03,TLRY,2025-08-04,-0.003341818181818181
strict_wheel_no_stops,0.03,TLRY,2025-08-11,0.011352727272727273
strict_wheel_no_stops,0.03,TLRY,2025-08-18,0.007999999999999995
strict_wheel_no_stops,0.03,TLRY,2025-08-25,0.00909090909090909
strict_wheel_no_stops,0.03,TLRY,2025-09-08,-0.009818181818181811
strict_wheel_no_stops,0.03,TLRY,2025-09-15,0.002181818181818176
strict_wheel_no_stops,0.03,TLRY,2025-09-22,0.0007272727272727279
strict_wheel_no_stops,0.03,TLRY,2025-09-29,0.023636363636363643
strict_wheel_no_stops,0.03,TLRY,2025-10-06,-0.009818181818181818
strict_wheel_no_stops,0.03,TLRY,2025-10-13,0.003999999999999996
strict_wheel_no_stops,0.03,TLRY,2025-10-20,-0.0043636363636363595
strict_wheel_no_stops,0.03,TLRY,2025-10-27,-0.0036363636363636394
strict_wheel_no_stops,0.03,TLRY,2025-11-03,-0.005818181818181815
strict_wheel_no_stops,0.03,TLRY,2025-11-10,0.0
strict_wheel_no_stops,0.03,TLRY,2025-11-17,-0.010181818181818183
strict_wheel_no_stops,0.03,TLRY,2025-11-24,-0.0023636363636363655
strict_wheel_no_stops,0.03,TLRY,2025-12-01,-0.006639999999999999
strict_wheel_no_stops,0.03,TLRY,2025-12-08,-0.0022690909090909077
strict_wheel_no_stops,0.03,TLRY,2025-12-15,0.013563636363636363
strict_wheel_no_stops,0.03,TLRY,2025-12-22,-0.0018545454545454538
strict_wheel_no_stops,0.03,TLRY,2025-12-29,-0.004218181818181819
strict_wheel_no_stops,0.03,TLRY,2026-01-05,0.0008545454545454525
strict_wheel_no_stops,0.03,TLRY,2026-01-12,-0.0007090909090909037
strict_wheel_no_stops,0.03,TLRY,2026-01-26,-0.002072727272727274
strict_wheel_no_stops,0.03,TLRY,2026-02-02,-0.004690909090909091
strict_wheel_no_stops,0.03,TLRY,2026-02-09,0.0009454545454545447
strict_wheel_no_stops,0.03,TLRY,2026-02-23,-0.0005454545454545468
strict_wheel_no_stops,0.03,TLRY,2026-03-02,0.00018181818181818118
strict_wheel_no_stops,0.03,TLRY,2026-03-09,-0.0009090909090909091
strict_wheel_no_stops,0.03,TLRY,2026-03-16,-0.0016363636363636337
strict_wheel_no_stops,0.03,TLRY,2026-03-23,-0.001636363636363637
strict_wheel_no_stops,0.03,TSLA,2020-01-06,0.0
strict_wheel_no_stops,0.03,TSLA,2020-01-13,0.0010397554679425825
strict_wheel_no_stops,0.03,TSLA,2020-01-27,0.20362331720574162
strict_wheel_no_stops,0.03,TSLA,2020-02-03,0.022084202570666733
strict_wheel_no_stops,0.03,TSLA,2020-02-10,0.06073742521333324
strict_wheel_no_stops,0.03,TSLA,2020-02-24,0.07500408226666665
strict_wheel_no_stops,0.03,TSLA,2020-03-02,0.12749743894666665
strict_wheel_no_stops,0.03,TSLA,2020-03-09,-0.12627541933333336
strict_wheel_no_stops,0.03,TSLA,2020-03-16,-0.13534208600000003
strict_wheel_no_stops,0.03,TSLA,2020-03-23,0.009071247333333398
strict_wheel_no_stops,0.03,TSLA,2020-03-30,-0.01616875266666669
strict_wheel_no_stops,0.03,TSLA,2020-04-13,0.36677790313333336
strict_wheel_no_stops,0.03,TSLA,2020-04-20,0.02555750144329894
strict_wheel_no_stops,0.03,TSLA,2020-04-27,0.132911409443299
strict_wheel_no_stops,0.03,TSLA,2020-05-04,0.1253237989828178
strict_wheel_no_stops,0.03,TSLA,2020-05-11,0.011312434567901184
strict_wheel_no_stops,0.03,TSLA,2020-05-18,0.0410161319135803
strict_wheel_no_stops,0.03,TSLA,2020-06-01,0.016372106055865886
strict_wheel_no_stops,0.03,TSLA,2020-06-08,0.10380216018100558
strict_wheel_no_stops,0.03,TSLA,2020-06-15,0.08738875189944136
strict_wheel_no_stops,0.03,TSLA,2020-06-22,0.0
strict_wheel_no_stops,0.03,TSLA,2020-07-06,0.03289897108235294
strict_wheel_no_stops,0.03,TSLA,2020-07-13,0.0300300157056338
strict_wheel_no_stops,0.03,TSLA,2020-07-20,0.0003385894432989692
strict_wheel_no_stops,0.03,TSLA,2020-07-27,0.11312205594639167
strict_wheel_no_stops,0.03,TSLA,2020-08-03,0.06600179957938145
strict_wheel_no_stops,0.03,TSLA,2020-08-10,0.015417941270103066
strict_wheel_no_stops,0.03,TSLA,2020-08-17,0.029116708065934065
strict_wheel_no_stops,0.03,TSLA,2020-08-24,0.027565062922305764
strict_wheel_no_stops,0.03,TSLA,2020-08-31,0.0
strict_wheel_no_stops,0.03,TSLA,2020-09-14,0.029812420684596577
strict_wheel_no_stops,0.03,TSLA,2020-09-21,0.029983213024999997
strict_wheel_no_stops,0.03,TSLA,2020-09-28,0.02352455796172243
strict_wheel_no_stops,0.03,TSLA,2020-10-05,0.04893127328229671
strict_wheel_no_stops,0.03,TSLA,2020-10-12,-0.003544509452488652
strict_wheel_no_stops,0.03,TSLA,2020-10-19,0.008717811877827985
strict_wheel_no_stops,0.03,TSLA,2020-10-26,0.0035824332579185002
strict_wheel_no_stops,0.03,TSLA,2020-11-02,0.03050551018099541
strict_wheel_no_stops,0.03,TSLA,2020-11-09,-0.011983177601809948
strict_wheel_no_stops,0.03,TSLA,2020-11-16,0.08460053280542987
strict_wheel_no_stops,0.03,TSLA,2020-11-23,0.0
strict_wheel_no_stops,0.03,TSLA,2020-11-30,0.02775013572237443
strict_wheel_no_stops,0.03,TSLA,2020-12-07,-0.015651386268749984
strict_wheel_no_stops,0.03,TSLA,2020-12-14,0.12086432370624998
strict_wheel_no_stops,0.03,TSLA,2021-01-04,0.022887156968275865
strict_wheel_no_stops,0.03,TSLA,2021-01-11,0.029553804465000003
strict_wheel_no_stops,0.03,TSLA,2021-01-25,-0.033955148261946934
strict_wheel_no_stops,0.03,TSLA,2021-02-01,0.08532525301238941
strict_wheel_no_stops,0.03,TSLA,2021-02-08,0.0
strict_wheel_no_stops,0.03,TSLA,2021-02-22,-0.020643497602816897
strict_wheel_no_stops,0.03,TSLA,2021-03-01,0.08968042458873232
strict_wheel_no_stops,0.03,TSLA,2021-03-08,-0.047826147183098654
strict_wheel_no_stops,0.03,TSLA,2021-03-15,0.048525512129577515
strict_wheel_no_stops,0.03,TSLA,2021-03-22,0.029399167338028165
strict_wheel_no_stops,0.03,TSLA,2021-04-05,0.11694832674647875
strict_wheel_no_stops,0.03,TSLA,2021-04-12,0.0642581255521127
strict_wheel_no_stops,0.03,TSLA,2021-04-19,0.023229841352112677
strict_wheel_no_stops,0.03,TSLA,2021-04-26,0.007769780907586285
strict_wheel_no_stops,0.03,TSLA,2021-05-03,-0.0291676751724139
strict_wheel_no_stops,0.03,TSLA,2021-05-10,-0.05909870965517247
strict_wheel_no_stops,0.03,TSLA,2021-05-17,-0.017471123448275817
strict_wheel_no_stops,0.03,TSLA,2021-05-24,0.03538404896551732
strict_wheel_no_stops,0.03,TSLA,2021-06-07,-0.027471123448275906
strict_wheel_no_stops,0.03,TSLA,2021-06-14,0.010956462758620784
strict_wheel_no_stops,0.03,TSLA,2021-06-21,-0.00330560620689642
strict_wheel_no_stops,0.03,TSLA,2021-06-28,0.02985301375448279
strict_wheel_no_stops,0.03,TSLA,2021-07-12,0.013715083448275957
strict_wheel_no_stops,0.03,TSLA,2021-07-19,0.003315083448275862
strict_wheel_no_stops,0.03,TSLA,2021-07-26,0.024115083448275874
strict_wheel_no_stops,0.03,TSLA,2021-08-02,0.04236325771310333
strict_wheel_no_stops,0.03,TSLA,2021-08-09,0.02869435499034478
strict_wheel_no_stops,0.03,TSLA,2021-08-16,-0.03977457172413793
strict_wheel_no_stops,0.03,TSLA,2021-08-23,0.04190818689655167
strict_wheel_no_stops,0.03,TSLA,2021-08-30,0.036997586468965574
strict_wheel_no_stops,0.03,TSLA,2021-09-13,0.0
strict_wheel_no_stops,0.03,TSLA,2021-09-20,0.0
strict_wheel_no_stops,0.03,TSLA,2021-09-27,0.0
strict_wheel_no_stops,0.03,TSLA,2021-10-04,0.0
strict_wheel_no_stops,0.03,TSLA,2021-10-11,0.0
strict_wheel_no_stops,0.03,TSLA,2021-10-18,0.023612769531034482
strict_wheel_no_stops,0.03,TSLA,2021-10-25,0.0
strict_wheel_no_stops,0.03,TSLA,2021-11-01,0.030327316748333333
strict_wheel_no_stops,0.03,TSLA,2021-11-08,-0.08235958193793097
strict_wheel_no_stops,0.03,TSLA,2021-11-15,-0.015264279741379384
strict_wheel_no_stops,0.03,TSLA,2021-11-22,0.04310595270689651
strict_wheel_no_stops,0.03,TSLA,2021-11-29,0.06470956258620685
strict_wheel_no_stops,0.03,TSLA,2021-12-06,-0.0036349693965517555
strict_wheel_no_stops,0.03,TSLA,2021-12-13,-0.04312634870689656
strict_wheel_no_stops,0.03,TSLA,2021-12-27,0.14626151847413793
strict_wheel_no_stops,0.03,TSLA,2022-01-03,0.15490756265689654
strict_wheel_no_stops,0.03,TSLA,2022-01-10,0.03064951336206884
strict_wheel_no_stops,0.03,TSLA,2022-01-24,-0.10010048663793095
strict_wheel_no_stops,0.03,TSLA,2022-01-31,0.07802882370689655
strict_wheel_no_stops,0.03,TSLA,2022-02-07,-0.013669452155172429
strict_wheel_no_stops,0.03,TSLA,2022-02-14,0.013632271982758614
strict_wheel_no_stops,0.03,TSLA,2022-02-28,0.011594827586206839
strict_wheel_no_stops,0.03,TSLA,2022-03-07,-0.05676724137931027
strict_wheel_no_stops,0.03,TSLA,2022-03-14,-0.032939655172413825
strict_wheel_no_stops,0.03,TSLA,2022-03-21,0.13357192715517238
strict_wheel_no_stops,0.03,TSLA,2022-03-28,0.07861493567241373
strict_wheel_no_stops,0.03,TSLA,2022-04-04,0.07164058108620701
strict_wheel_no_stops,0.03,TSLA,2022-04-18,-0.016859107327586245
strict_wheel_no_stops,0.03,TSLA,2022-04-25,-0.005548762499999976
strict_wheel_no_stops,0.03,TSLA,2022-05-02,0.027804685775862124
strict_wheel_no_stops,0.03,TSLA,2022-05-09,-0.06770689655172411
strict_wheel_no_stops,0.03,TSLA,2022-05-16,-0.05408620689655173
strict_wheel_no_stops,0.03,TSLA,2022-05-23,-0.042646551724137956
strict_wheel_no_stops,0.03,TSLA,2022-06-06,0.034431034482758666
strict_wheel_no_stops,0.03,TSLA,2022-06-13,-0.058301724137931034
strict_wheel_no_stops,0.03,TSLA,2022-06-27,0.07547413793103445
strict_wheel_no_stops,0.03,TSLA,2022-07-11,-0.027353448275862086
strict_wheel_no_stops,0.03,TSLA,2022-07-18,0.016043103448275874
strict_wheel_no_stops,0.03,TSLA,2022-07-25,0.07212068965517238
strict_wheel_no_stops,0.03,TSLA,2022-08-01,0.07480468577586215
strict_wheel_no_stops,0.03,TSLA,2022-08-08,0.005865030603448268
strict_wheel_no_stops,0.03,TSLA,2022-08-15,0.02411503060344828
strict_wheel_no_stops,0.03,TSLA,2022-08-22,-0.017465517241379302
strict_wheel_no_stops,0.03,TSLA,2022-08-29,-0.013172413793103523
strict_wheel_no_stops,0.03,TSLA,2022-09-12,0.050689655172413854
strict_wheel_no_stops,0.03,TSLA,2022-09-19,0.012025862068965458
strict_wheel_no_stops,0.03,TSLA,2022-09-26,-0.0855
strict_wheel_no_stops,0.03,TSLA,2022-10-03,-0.08692241379310342
strict_wheel_no_stops,0.03,TSLA,2022-10-10,-0.05027586206896551
strict_wheel_no_stops,0.03,TSLA,2022-10-17,-0.00933620689655176
strict_wheel_no_stops,0.03,TSLA,2022-10-24,-0.02094827586206895
strict_wheel_no_stops,0.03,TSLA,2022-10-31,0.042129310344827565
strict_wheel_no_stops,0.03,TSLA,2022-11-07,-0.07877586206896547
strict_wheel_no_stops,0.03,TSLA,2022-11-14,-0.01585344827586213
strict_wheel_no_stops,0.03,TSLA,2022-11-21,-0.05968965517241375
strict_wheel_no_stops,0.03,TSLA,2022-11-28,0.0389224137931034
strict_wheel_no_stops,0.03,TSLA,2022-12-05,-0.0012155172413793073
strict_wheel_no_stops,0.03,TSLA,2022-12-12,-0.037836206896551705
strict_wheel_no_stops,0.03,TSLA,2022-12-19,-0.04642241379310342
strict_wheel_no_stops,0.03,TSLA,2023-01-09,-0.07784482758620691
strict_wheel_no_stops,0.03,TSLA,2023-01-23,0.062017241379310355
strict_wheel_no_stops,0.03,TSLA,2023-01-30,0.05924999999999999
strict_wheel_no_stops,0.03,TSLA,2023-02-06,0.07267241379310344
strict_wheel_no_stops,0.03,TSLA,2023-02-13,-0.0003103448275862187
strict_wheel_no_stops,0.03,TSLA,2023-02-27,0.03359482758620692
strict_wheel_no_stops,0.03,TSLA,2023-03-06,-0.03574137931034481
strict_wheel_no_stops,0.03,TSLA,2023-03-13,-0.049991379310344856
strict_wheel_no_stops,0.03,TSLA,2023-03-20,0.022681034482758648
strict_wheel_no_stops,0.03,TSLA,2023-03-27,0.022137931034482767
strict_wheel_no_stops,0.03,TSLA,2023-04-10,-0.018879310344827618
strict_wheel_no_stops,0.03,TSLA,2023-04-17,0.006543103448275865
strict_wheel_no_stops,0.03,TSLA,2023-04-24,-0.06333620689655167
strict_wheel_no_stops,0.03,TSLA,2023-05-01,-0.0018620689655172384
strict_wheel_no_stops,0.03,TSLA,2023-05-08,0.025758620689655117
strict_wheel_no_stops,0.03,TSLA,2023-05-15,-0.014068965517241374
strict_wheel_no_stops,0.03,TSLA,2023-05-22,0.05824137931034485
strict_wheel_no_stops,0.03,TSLA,2023-06-05,0.07432758620689658
strict_wheel_no_stops,0.03,TSLA,2023-06-12,0.08332758620689655
strict_wheel_no_stops,0.03,TSLA,2023-06-26,-0.022706896551724143
strict_wheel_no_stops,0.03,TSLA,2023-07-03,0.1002672413793103
strict_wheel_no_stops,0.03,TSLA,2023-07-10,-0.02640517241379305
strict_wheel_no_stops,0.03,TSLA,2023-07-17,0.05413819525862064
strict_wheel_no_stops,0.03,TSLA,2023-07-24,0.023379310344827643
strict_wheel_no_stops,0.03,TSLA,2023-07-31,-0.004215517241379299
strict_wheel_no_stops,0.03,TSLA,2023-08-07,-0.0413275862068966
strict_wheel_no_stops,0.03,TSLA,2023-08-14,-0.030232758620689647
strict_wheel_no_stops,0.03,TSLA,2023-08-21,-0.021931034482758592
strict_wheel_no_stops,0.03,TSLA,2023-08-28,0.01949999999999998
strict_wheel_no_stops,0.03,TSLA,2023-09-11,0.0898965517241379
strict_wheel_no_stops,0.03,TSLA,2023-09-18,-0.02146551724137934
strict_wheel_no_stops,0.03,TSLA,2023-09-25,-0.04730172413793094
strict_wheel_no_stops,0.03,TSLA,2023-10-02,0.011922413793103409
strict_wheel_no_stops,0.03,TSLA,2023-10-09,0.02087068965517247
strict_wheel_no_stops,0.03,TSLA,2023-10-16,-0.014870689655172489
strict_wheel_no_stops,0.03,TSLA,2023-10-23,-0.10820689655172408
strict_wheel_no_stops,0.03,TSLA,2023-10-30,-0.03806896551724138
strict_wheel_no_stops,0.03,TSLA,2023-11-06,0.05666379310344827
strict_wheel_no_stops,0.03,TSLA,2023-11-13,0.01148275862068965
strict_wheel_no_stops,0.03,TSLA,2023-11-20,0.030749999999999965
strict_wheel_no_stops,0.03,TSLA,2023-11-27,0.0012413793103448747
strict_wheel_no_stops,0.03,TSLA,2023-12-04,-0.001293103448275862
strict_wheel_no_stops,0.03,TSLA,2023-12-11,0.010758620689655165
strict_wheel_no_stops,0.03,TSLA,2023-12-18,0.03191379310344828
strict_wheel_no_stops,0.03,TSLA,2024-01-08,-0.030077586206896614
strict_wheel_no_stops,0.03,TSLA,2024-01-22,-0.08185344827586201
strict_wheel_no_stops,0.03,TSLA,2024-01-29,-0.046215517241379324
strict_wheel_no_stops,0.03,TSLA,2024-02-05,-0.025525862068965528
strict_wheel_no_stops,0.03,TSLA,2024-02-12,0.018284482758620674
strict_wheel_no_stops,0.03,TSLA,2024-02-26,0.029146551724137958
strict_wheel_no_stops,0.03,TSLA,2024-03-04,-0.029120689655172463
strict_wheel_no_stops,0.03,TSLA,2024-03-11,-0.026818965517241316
strict_wheel_no_stops,0.03,TSLA,2024-03-18,-0.010267241379310342
strict_wheel_no_stops,0.03,TSLA,2024-04-01,0.003672413793103416
strict_wheel_no_stops,0.03,TSLA,2024-04-08,-0.005793103448275886
strict_wheel_no_stops,0.03,TSLA,2024-04-15,-0.029741379310344828
strict_wheel_no_stops,0.03,TSLA,2024-04-22,-0.05024999999999995
strict_wheel_no_stops,0.03,TSLA,2024-04-29,0.13448275862068965
strict_wheel_no_stops,0.03,TSLA,2024-05-06,-0.02402586206896557
strict_wheel_no_stops,0.03,TSLA,2024-05-13,-0.0332844827586207
strict_wheel_no_stops,0.03,TSLA,2024-05-20,0.007913793103448282
strict_wheel_no_stops,0.03,TSLA,2024-06-03,0.0034655172413793193
strict_wheel_no_stops,0.03,TSLA,2024-06-10,-0.00646551724137931
strict_wheel_no_stops,0.03,TSLA,2024-06-17,0.03530172413793105
strict_wheel_no_stops,0.03,TSLA,2024-06-24,-0.01256896551724134
strict_wheel_no_stops,0.03,TSLA,2024-07-01,0.07055172413793104
strict_wheel_no_stops,0.03,TSLA,2024-07-08,0.11141379310344823
strict_wheel_no_stops,0.03,TSLA,2024-07-15,-0.0007758620689655466
strict_wheel_no_stops,0.03,TSLA,2024-07-22,-0.0029224137931034367
strict_wheel_no_stops,0.03,TSLA,2024-07-29,-0.05019827586206896
strict_wheel_no_stops,0.03,TSLA,2024-08-05,-0.08591379310344828
strict_wheel_no_stops,0.03,TSLA,2024-08-12,-0.0035948275862068614
strict_wheel_no_stops,0.03,TSLA,2024-08-19,0.06524999999999997
strict_wheel_no_stops,0.03,TSLA,2024-08-26,-0.024594827586206874
strict_wheel_no_stops,0.03,TSLA,2024-09-09,0.007913793103448282
strict_wheel_no_stops,0.03,TSLA,2024-09-16,0.027181034482758597
strict_wheel_no_stops,0.03,TSLA,2024-09-23,0.060051724137931035
strict_wheel_no_stops,0.03,TSLA,2024-09-30,0.03007758620689654
strict_wheel_no_stops,0.03,TSLA,2024-10-07,-0.053793103448275814
strict_wheel_no_stops,0.03,TSLA,2024-10-14,-0.0560431034482759
strict_wheel_no_stops,0.03,TSLA,2024-10-21,-0.0008017241379310404
strict_wheel_no_stops,0.03,TSLA,2024-10-28,0.11291379310344826
strict_wheel_no_stops,0.03,TSLA,2024-11-04,-0.050870689655172385
strict_wheel_no_stops,0.03,TSLA,2024-11-11,0.28850026422413794
strict_wheel_no_stops,0.03,TSLA,2024-11-18,0.04966405732758616
strict_wheel_no_stops,0.03,TSLA,2024-11-25,-0.03506008060344835
strict_wheel_no_stops,0.03,TSLA,2024-12-02,0.033939919396551596
strict_wheel_no_stops,0.03,TSLA,2024-12-09,0.025663681965517167
strict_wheel_no_stops,0.03,TSLA,2024-12-16,-0.05999297701621621
strict_wheel_no_stops,0.03,TSLA,2024-12-23,0.02392094162162167
strict_wheel_no_stops,0.03,TSLA,2024-12-30,-0.02704122054054054
strict_wheel_no_stops,0.03,TSLA,2025-01-06,0.0035533740540540835
strict_wheel_no_stops,0.03,TSLA,2025-01-13,0.01994256324324323
strict_wheel_no_stops,0.03,TSLA,2025-01-27,-0.05930068000000005
strict_wheel_no_stops,0.03,TSLA,2025-02-03,-0.04481419351351355
strict_wheel_no_stops,0.03,TSLA,2025-02-10,-0.023545945945945917
strict_wheel_no_stops,0.03,TSLA,2025-02-24,-0.043675675675675776
strict_wheel_no_stops,0.03,TSLA,2025-03-03,-0.0992
strict_wheel_no_stops,0.03,TSLA,2025-03-10,-0.1351351351351351
strict_wheel_no_stops,0.03,TSLA,2025-03-17,0.034291891891891864
strict_wheel_no_stops,0.03,TSLA,2025-03-24,0.0873081081081081
strict_wheel_no_stops,0.03,TSLA,2025-03-31,-0.04157837837837829
strict_wheel_no_stops,0.03,TSLA,2025-04-07,-0.055935135135135206
strict_wheel_no_stops,0.03,TSLA,2025-04-21,-0.012518918918918901
strict_wheel_no_stops,0.03,TSLA,2025-04-28,0.12622702702702704
strict_wheel_no_stops,0.03,TSLA,2025-05-05,-0.01215135135135136
strict_wheel_no_stops,0.03,TSLA,2025-05-12,0.08242162162162163
strict_wheel_no_stops,0.03,TSLA,2025-05-19,0.051264864864864826
strict_wheel_no_stops,0.03,TSLA,2025-06-02,0.0012972972972973465
strict_wheel_no_stops,0.03,TSLA,2025-06-09,-0.07375135135135139
strict_wheel_no_stops,0.03,TSLA,2025-06-16,0.04443243243243245
strict_wheel_no_stops,0.03,TSLA,2025-06-23,0.0422702702702703
strict_wheel_no_stops,0.03,TSLA,2025-07-07,-0.11835675675675678
strict_wheel_no_stops,0.03,TSLA,2025-07-14,0.04964324324324321
strict_wheel_no_stops,0.03,TSLA,2025-07-21,0.02505945945945953
strict_wheel_no_stops,0.03,TSLA,2025-07-28,-0.006270270270270344
